s.no;Random;age;department_name;class_name;clothing_id;alike_feedback_count;rating;recommend_index ;review_text
18215;0,0551504106709329;38;Dresses;Dresses;1090;4;3;0;"In my opinion, for this amount of money, the dress needs to be something really different. and this one isn't. it has several structural issues and it seems to have a split personality (summery material, dark color, flirty and fun...but overly conservative up top.)

initially, the top portion is extremely sheer. you're saved (a bit) by the extra fabric at the front, but it still seemed odd that the top isn't lined - particularly for a dress meant for winter.

there's too much going on up top. th"
13013;0,0552477785217739;21;Dresses;Dresses;1086;13;5;1;Absolutely amazing! a must staple in every one's closet this season. i purchased the dress in a medium for a more relaxed look/feel. the silhouette is comfortable and makes for the perfect put on
8648;0,0552748287649966;65;Intimate;Lounge;674;1;5;1;This product is the best if not the most excellent garment i have purchased in years i feel like a model even though i am full body lady what gorgeous piece of clothing
13236;0,0553276688327238;39;Dresses;Dresses;1083;1;1;0;The cut of the top portion of the dress is off. i tried on the s in-store & it bunched up in the breast area. i ordered a sp hoping the petite would fix the problem - nope - still bunched up. for reference i am a 34b. i would have kept the dress and given 5 stars if it wasn't for said flaw.
16528;0,0553433667698838;35;Dresses;Dresses;1080;0;5;1;Bought this for a summer wedding, it fit great and i got a lot of compliments!
5436;0,0554071945114718;28;Bottoms;Shorts;316;1;2;0;I was excited to get this romper, but it just didn't work. i'm petite with a large bust and the blousy design of the top portion just hung like a bag on me. returned.
9722;0,0554142495664628;31;Dresses;Dresses;1092;2;5;1;"I was hesitant to buy this dress with all the reviews regarding poor fit, particularly in the bust area, but it's so unique that i decided to give it a try anyway by ordering a petite size. i was pleasantly surprised to find that it fits beautifully in my usual size. i did not find the bust to be small at all, and the overall fit was very slimming and flattering. for reference, i am 5'2"" 110lbs 32dd, and the size 2p looks great and is very comfortable.  the 0p might have worked too. the material"
2047;0,0554219756374258;27;Dresses;Dresses;1092;1;1;0;"This dress looks amazing on-line. in person the arm ruffles are much larger and stick out, and the dress at the bottom makes you look like strawberry shortcake. too much all over ruffling at the chest and is not flattering. pattern is dizzying in person. 

very thin multi layer dress. should be better material and quality for this price. save your money and shipping."
2472;0,0554292870496888;36;Bottoms;Pants;1059;6;5;1;"Perfect fit. did not lose its shape. thicker material. great quality for a great price. definitely  a wardrobe  staple. can be dressed up or down. work (business) appropriate. fits tts. for reference,  i am 5'0"", 109lbs, and the 00 petite fits perfect. falls right above ankle like pictured. if they had more colours, i would get them too :)"
2226;0,0554682675501263;47;Intimate;Lounge;677;0;3;0;"I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color, the fabric, and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.
now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a"
10723;0,055480910355861;37;Intimate;Lounge;127;1;5;1;"I got he green color with gray accent stitching, looks awesome with gray tone leggings. super soft, definitely runs a little big (5'6"" 140 lbs i ordered the small) but not in an unflattering way."
15612;0,0554860122259057;36;Bottoms;Shorts;450;11;1;0;I was hoping these would be like some of the lace shorts i bought from retailer last year that i loved so much. sadly, no. first of all they run small. i am between a s and xs in most brands, bought a s in these because i like my shorts on the looser side. these felt a little snug and short, but i decided to keep them. the first time i washed them, they were ruined. i followed the directions exactly and even put them in a lingerie bag in the washer, plus a delicate cycle, no dryer. the lace is man
15580;0,0555806079883765;39;Dresses;Dresses;1096;1;4;1;"I love this dress (from the moment i saw it online), and now that it is on sale, i ordered it (green). i do wish the flesh color was a little more pink, love the color in person, but not as flattering on my pale skin (i ordered a different similar dress in teal and purple, that oclor was better).

so, fit: like a glove: i am dd, in waist, lbs short = 0p. length was sexy, and overall great flattering fit. similarly to other dress, i wanted the length of this one, however. nice slightly above th"
9306;0,0556534592059118;74;Tops;Sweaters;949;0;5;1;"Classic retailer piece that i am so happy to have in my wardrobe. high quality all wool felt jacket. unlined, stretchy comfortable knit. i wear mine as a knit blazer and love it. it is not merino soft, but soft enough to wear over a long sleeve tee. the neck does not itch. 

fits tts, i wear a l and that is my normal retailer size. i am tempted to get the cream as well!"
9372;0,0556802747409547;42;Dresses;Dresses;1082;2;5;1;"This dress is adorable. the ruffles are a very cute detail. the top is a bit transparent. for the price it probably should have included something to make it less transparent, but it is so cute i will just put a cami underneath. runs true to size, my usual xsmall fit perfect (5'4"", 34c, 135 lbs). i didn't find the top to be that blousy, i thought it was perfect for me."
9275;0,0557162026484932;59;Dresses;Dresses;1079;23;2;0;"Alas, i so wanted to love this. the photos of the models wearing it look gorgeous -- flowy, drapey, ultimate grecian goddess. but it just doesn't work unless you're super-skinny. too much material. almost bulky; strange looking. the print is so beautiful -- i love the pink floral, and i love the whole idea of the dress. but it just doesn't work. have to send it back. 

(i'm 5'6"", 135 pounds, 38-30-38, and i ordered a 10.)"
5612;0,0557344293434814;56;Tops;Blouses;850;0;4;1;So pretty, but does run large. i am an 8-10 , got the 8 and big through the chest. had to return for this reason. if you are on the busty side it will look fab on you.
20944;0,0557385789035278;53;Tops;Knits;868;0;4;0;A very cute and comfy top that's lightweight and falls nicely... but, it does snag very easily. so far, i've worn this top once and found small snags in multiple areas. the snags might blend into the fabric texture if they did not create dark spots. the yarn/thread is a mixture of a celadon tone and black, which concentrates the black when snagged.
1134;0,0558341639365472;52;Tops;Blouses;829;4;5;1;"I am always on the hunt for a white shirt that is not too sheer, so that i can wear it without a cami underneath. on that count, this top is a winner!
regarding the fit, it is a shorter top, so i am not sure that it would be able to be tucked in a bottom for most people. i am short waisted, and i wouldn't be able to tuck it in.
in fact, i think it is really meant to have an almost cropped fit.
fyi: 36c (34d), broad shoulders/back, short waist - in a fitted shirt i take a 10/12, but i tried this"
2921;0,0558668967376624;27;Tops;Fine gauge;895;0;4;1;Nice warm long cardigan that can work for many seasons. works well over a dress.
4819;0,0559192124891695;39;Intimate;Layering;520;0;4;1;I really like this top. perfect underneath cardigans or on its own. the fabric is a bit thin so light colors may be see through. love the wider style so there is no bra show. versatile. i see myself purchasing more of these!
20542;0,0559820407024874;48;Intimate;Lounge;128;1;5;1;These legging are adorable. i love that i was able to get them in a petite size and the detailing of these pants are awesome. the buttons at the ankle are cute. i truly feel these leggings are worth the price i paid for them because normally i don't like to spend so much on leggings.
17608;0,0559915492294701;47;Dresses;Dresses;1078;0;5;1;I hesitated to purchase this dress because of the color but it is a beautiful deep pink that i think would work with all skin tones. i ordered a size down as recommended by other reviewers and the dress fits perfectly. the feel is amazing - incredibly comfortable and not too short when you lean over!
7205;0,0560597204731132;67;Intimate;Lounge;251;5;5;1;I love this cardigan! its fit, however, really depends a lot on an individual's height and build. i am about 150 lbs. i have slim arms and am larger in the chest. my typical size in retailer clothing is m. having said that, i found that in this top a s fit best. it made a difference with how the pockets and lapels lay. the pants you wear may affect the look when you snap it closed. wearing leggings or slim pants (ex. pilcro cords) gave a much more flattering look to my backside. jeans...not so muc
11955;0,0561507720921509;25;Dresses;Dresses;1095;18;5;1;This is so adorable and flattering. dress it up or down with a denim jacket weekday to weekend.w/flats or pumps. love this cute dress. not all wool so it's not itchy at all. the colors are vibrant and would compliment any complexion!
16340;0,0561840127258692;43;Tops;Blouses;823;0;2;0;I wish this shirt would not have had so much material. it would make a great maternity top! if you are really thin, it might work for you too.
16584;0,0562064381924615;47;Tops;Knits;886;7;4;1;"I purchased in store to avoid shipping costs. my local stores don't carry xxs, so they are mailing it to me. i usually wear an xs, but it was roomier than i cared for and made it look a bit sloppy on me. this tee is more distressed looking in person than online, as well. i wish it were more refined because the neckline is very feminine & interesting; i would have liked the ability to dress it up more. also, the solid blue and coral are lighter in color than they appear on my monitor. the blue st"
5461;0,0562170231622284;32;Intimate;Lounge;375;11;5;1;"My new favorite cozy and stylish ""go-to"" piece for everything from park with the kiddos to mat class to impromptu financial meetings."
11092;0,0562367173425753;39;Bottoms;Pants;1059;1;5;1;These pants are fabulous. the flow and feel made my mind up easily to purchase these. i have a long torso and short muscular legs. the style complimented by body type. being culottes, the hem should probably fall higher up on my legs. i will probably have them hemmed. the pleat has a nice kick to it. now off to find the right pair of shoes...
7766;0,0562786786250464;34;Tops;Sweaters;936;2;5;1;"I adore this sweater coat! i first bought the green color in my normal size online on a whim mostly due to the positive reviews. i was not disappointed at all! this sweater coat is soft boiled wool.. the green color is a deep forest that looks incredible with black, grays and berry colors.

the fit appears to be magical. it manages to be both roomy and figure flattering, which is tricky with my figure (hourglass). i tend to need a defined waist, but somehow this coat manages to be very slimming"
6906;0,0562941133766937;49;Dresses;Dresses;1078;0;2;0;"I have a holding horses dress similar to this one from about a year ago.  i loved the swinging fit without it looking like a maternity dress.   the fit and style of this dress is wonderful, it's the color that killed it for me.   i ordered the ""orange"" because i liked the photo on the model.  when the dress arrived in the mail, i could hardly take it out of the package and try it on.   the color is almost neon orange.   too much for this redhead.  hard to wear that bright neony color.  not sure"
1996;0,0563861816375079;54;Tops;Fine gauge;895;0;5;1;Beautiful sweater. i first bought it in black and loved it so much i bought it in burgundy. the burgundy one is longer and slightly bigger than the black one and they are both smalls. nice thing is i can wear the burgundy one with leggings. love the lace on the sleeves and the sweater is a nice weight.
22560;0,0563946174095305;56;Jackets;Jackets;986;3;5;1;I own several of retailer's kimonos, & this has to be the prettiest. the colors are rich & more beautiful in person. i can't wait to pair this with jeans & shorts this summer!
23382;0,0564174440862784;74;Tops;Knits;863;0;5;1;I really like the gentle flow of the fabric. this top can be worn casual or dressy by adding jewelry or or a scarf.
13213;0,0567126319200168;53;Tops;Knits;884;14;4;1;This henley has a lot of very nice details (lace, embroidery). the material is soft and a little bit sheer (more so in the lacey sections). it is made in india and the style strikes me as a bit indian looking. the only thing i do not like is that there are two buttons along the v shape decolltage..but there are no button holes on the other side so they are purely for decoration (you can see those buttons in the enlarged detail view only). this irks me a bit, because i would like to button the sh
16056;0,0567382780583128;29;Tops;Knits;867;0;4;1;I really like the design and colors and the material is so soft and comfy. the top is a little on the short side so wearing a tank underneath is an option if you don't want your stomach to show when you raise your arms.
12666;0,0567990813353283;20;Dresses;Dresses;1078;0;5;1;Definitely shorter than expected, but a super light, airy, and comfy dress for summer nights. a must for summer dinner parties!!!
1040;0,0568163081233507;44;Tops;Knits;879;19;4;1;This is more a sweater than a sweatshirt but it also feels more casual, like a sweatshirt. i put it on and immediately felt comfortable. it's stylish but not frumpy and it will work for me running around town doing errands or going out for a casual lunch or dinner. it's a perfect weight sweater to throw on in the cool cali evenings.
4921;0,0568412226826927;52;Bottoms;Pants;1059;1;5;1;I have an upside-down triangle shape. i am a 4/6 on the bottom and a 10/12 on top. i have a short waist. i have very slim hips and virtually no waist. so, a typical jumpsuit or romper really doesn't fit me. this one is the exception! likely because it ties in the back, but the s fit me perfectly. the bottom half is easy, but not oversized. the top half of the jumpsuit is adjustable, so there is no issue with size. i am 36c on top, but i think that i could pull off the top, without a bra. you can
16190;0,0568624648425283;49;Dresses;Dresses;1082;0;1;0;I love the dress as shown in the photo. thankfully i had a chance to see the dress in the store. it is sheer. can see thru it. can not wear this to work.
20389;0,0568753538904209;50;Tops;Blouses;829;0;5;1;Super cute and flow. mine had a bit of stitching problem so i am exchanging it for the same thing. fabric feels great. def recommend
3566;0,0569386448658265;45;Tops;Knits;863;0;3;1;This is a very comfortable shirt    great basic to have in the wardrobe    it runs a little high on the sides
20606;0,0569693575019848;43;Dresses;Dresses;1081;0;5;1;"I saw this dress and had to have it. it is very cute and comfortable. i have fuller hips, so i'm not sure about the stripe across the widest section of my body. the arm holes are a little gaping as well as other reviewers have mentioned. i bought the medium which fits well everywhere, but the arm holes. i think the small would fit me everywhere, but the hips. so, i'm on the fence of whether to keep it. i do like the dress and it is of good quality; it just may not be the right fit for me. i'm a"
12841;0,0569968470461135;47;Dresses;Dresses;1092;2;4;1;Ok, the material is great, light & airy. the thing they don't show you is the waist line is tucked in the photo, that's why you cant see the bi level hem line. the hem line is fantastic. the waist is the problem, the whole dress just hangs huge from bust down. the material is so light i would caution against darting the dress. i created a button loop cinch under the outside corer of the pockets, on the seem of the waist. this worked for me.
13522;0,0570020622002166;45;Tops;Fine gauge;909;0;5;1;This sweater is so soft, beautiful and well made. it runs just a bit large, but i love the look.
21390;0,0570393636588703;46;Tops;Knits;878;0;5;1;I ordered the blue in size xl. it's even prettier in person. the fit runs a little smaller/shorter on me than shown on the model. i'm 5 ft. 5 1/2 in. for reference. i love the detailed stitching. it is delicate and can catch. my dog's claw pulled on it and i had to reweave the thread back. i've washed mine twice, reshaped & air-dried. it didn't shrink much at all. it's perfect for spring & summer. i've gotten a lot of compliments on the shade of blue. it's really so pretty.
20364;0,0571318313267721;21;Dresses;Dresses;1110;5;5;1;I ordered this after falling in love with the near-identically-patterned red linen shirtdress - this dress has almost exactly the same construction, but the cloth is slightly heavier-weight, and there is no slip (because the fabric is thick enough to not need one). a few other reviewers mentioned that the cut was ill-fitting or unflattering - obviously, that depends on the wearer's build - this dress seems cut for relatively small-busted people, so i lucked out. i love the classic a-frame outlin
793;0,0571846019525911;63;Tops;Fine gauge;896;4;5;1;I am totally in love with this sweater!! it is lightweight, comfortable, and very versatile. throw on a pair of jeans and it is casual. throw on dark slacks or a skirt and it is dressy. the design does not become the focus of the sweater but rather takes it up a notch making it a fun piece to wear. the color is not a light red, but rather a rich cabernet wine color. this sweater is well on its way to becoming one of my all time favorites!!
3686;0,0571893229142508;69;Tops;Sweaters;945;2;5;1;"Ignore the nutty negative review because this sweater is beautiful and really looks like a hand knit sweater. the quality is excellent, with two side pockets that are lined. it's really soft and so comfy and thick. just perfect for my southern ca evenings all year long. 
so comfy you can wear it as a robe!
looks just like the photo; i got the m/l and it fits like an extra large, which i like in a bulky cardi.
super gorgeous! what a steal at the sale price."
18812;0,0572595071580111;27;Tops;Knits;862;4;5;1;I love this sweater. i purchased it in the red/berry color. it is so incredibly soft and cozy and the fit is fantastic! it hugs my curves in all the right places! i purchased it without even looking at the care instructions. but, after reading a couple of reviews here, i opted to wash on delicate and line dry. it came out perfectly!
17166;0,0572755238784054;48;Dresses;Dresses;1078;1;5;1;"I bought the multi-color stripe and it is adorable! i am 5'9"", 135 lbs and purchased a size small. it is a perfect length and drapes well...not too tight at all. i received a ton of compliments the first time i wore it. highly recommend!"
7214;0,057306599179321;45;Tops;Blouses;822;0;5;1;This top has so many details. i love the material. it adds a little formal to the casual jean. i am waiting to wear this come fall weather with slim jeans and some boots. it gives me that old victorian vibe without being still and formal.
791;0,0574655354662261;43;Dresses;Dresses;1092;0;3;0;This is a beautiful dress except i expected it to be more flowy. the fabric is much more stuff than i thought it would be.
9702;0,0575044160998212;33;Tops;Blouses;829;0;5;1;This is such a cute top. i bought it when it was a new arrival and couldn't be more thrilled. it washes well in the the washing machine. the only flaw is that it runs on the short side. otherwise, i'm thrilled.
18367;0,0575246376307029;36;Tops;Knits;875;0;4;1;This top is beautiful in person, love the buttons in the back, fits a little boxy but i like that style
3415;0,0575380982697796;44;Tops;Knits;872;1;3;1;I just sent this back. it is very cute & the fabric is great, so soft & comfy, but it doesn't work with my shape. it is extremely swingy in shape and the buttons up the front only work if you don't have a large chest. on me, it looks like maternity and it gaps when i button it. am a 34dd. it's not the fault of the top, but a bigger size would have swallowed me. i think if you are thin and also not top-heavy like the model, this will be adorable on you. i am just too busty.
5780;0,0575749239832766;56;Tops;Knits;862;0;4;1;I am very happy with my purchase. it is a great sweater! very easy to wear and cute! i am very sensitive to scratchy wool products and this one is very soft. i highly recommend it.
12797;0,0576841239935466;28;Dresses;Dresses;1082;0;4;1;Lovely crochet lace tunic. also very comfortable. doesn't wrinkle and the cotton has a lovely feel.
14357;0,0577018629707171;32;Tops;Knits;854;0;3;0;I would have to wear a camisole underneath this, which is odd considering it's still two layered in the front. i wanted an easy white shirt to wear, not something i'd have to layer.
2176;0,0577309345226208;35;Bottoms;Pants;1066;0;4;1;I recommend this product if you are tall. the pants fit great but they are too long. im 5'7' and they drag on the ground.
12004;0,0577688895508658;35;Tops;Sweaters;949;1;5;1;I love this sweater! it's vivid, soft and high quality. it's a little shorter than i'd normally go for, but it will look great with a mid to high rise jean. it runs true to size and meant to be roomy. the red is very vibrant.
11652;0,0577691070777273;25;Dresses;Dresses;1072;0;3;1;I tried on 4 different dresses and every one of them had a slightly different, awkward hem line. they were asymmetrical but only a tad bit so it just looked crooked. finally found one that wasn't so bad but decided not to purchase because the perfect fit for my arms was too big in the boobs. i am a curvy, athletic build, with broad shoulders and small waist, for your reference.
20318;0,0577729426445935;55;Tops;Fine gauge;903;0;4;1;I bought this top for my 15 year old daughter, and she thinks it is beautiful. it's very comfortable, and good for days that are not too cold, but not too warm. lovely!
12061;0,0578630258083288;36;Dresses;Dresses;1080;0;2;0;"This dress has a beautiful fabric, i really hated to send it back. it was just so unflattering, absolutely no shape to it. i bought a 0p, i'm 5'5"" and 117lbs and it looked like a maternity dress on me."
3621;0,0578951310024977;34;Tops;Sweaters;940;2;3;0;This is soooo much more cropped than it looks in the picture. the fabric is super soft and design is cute. i really wanted to like this, but it just doesn't fit as shown. the back is halfway up by back and i am shortwaisted...
7212;0,0579061258334279;32;Bottoms;Jeans;1022;0;4;1;These pants fit wonderfully. perfect for casual day i had planned at a music festival when it was still a little chilly out. they fit just like my skinny ag jeans, but have a more relaxed feel in that they uber skinny. held up well all day.
21003;0,0579141939269889;52;Dresses;Dresses;1082;3;2;0;I wanted to love this dress. it really has no style. i was expecting the smocking to be fitted but it just hung. i considered going down a size but i think the lining would have been too tight. had to return it.
10728;0,0579638350281142;37;Tops;Blouses;836;0;2;0;"So bummed. i was really hoping this top would work for me. i got the black in regular size 4 and the pink in petite size 4. both hit my breast too high and were too bulky in the mid section. i have a sort of short torso, wear a small 34c, and am have a defined waist. when tops are bulky, it gives me no shape and just looks terrible. i am having the hardest time finding pretty tops that suit my figure. they did not lie flat like on the model but had so much extra fabric they stuck out.
the constr"
21029;0,0581611444331721;44;Dresses;Dresses;1078;8;3;1;"Beautiful sweater dress. nice texture gorgeous pattern. however not for my body type! i'm 5'5"", a size 12-14 and i carry my weight in hips butt & tummy area. this dress is only slightly a line, almost straight and even the xl didn't look flattering on me. and the arms are definitely smaller and weird too-there is bunching in the pit area. i tried on a large for comparison and it was too tight all over and there was a button missing too. this def. runs small and i think will be flattering on the"
6404;0,0581616528795382;32;Tops;Fine gauge;895;0;4;1;"Loved it on the hanger and when i tried it on. it's a gorgeous shade of blue (denim, not navy) with some light tie-dye streaking along the top and sides which add interest. the ""bat wing"" feature is a little limiting; i won't be able to reach anything high without the whole top coming up with me. as for the material, it's an interesting blend bc it isn't soft or rough. some may say it's itchy and some may say it's soft, to me it isn't either. it's merely smooth enough. which sounds terrible, ""it"
1472;0,0581759352260892;27;Tops;Blouses;832;1;5;1;I love this blouse, it's very unique and gorgeous. this blouse is versatile with short, jean and skirt. love it!!!
20623;0,0582217002843687;54;Tops;Knits;872;3;5;1;I love this top! shows off the shoulders but a normal bra works. no tank needed. not too boxy looking, all these things i have had a problem in some of the currant tops an retailer. i felt it was flattering and comfortable with some country chic. i found the colors to be a bit more rich than online. there was a tiny bit of puffy fabric around the back upper shoulder, but nothing to worry about. the neckline is a stretchy and close fitting, and that's the part of the top that i don't usually wear i
3017;0,0582432060951784;31;Tops;Blouses;822;0;5;1;I saw the two star review and wanted to share my opinion. i saw this item that had been returned to a store and i love it. the fabric is a bit sheer and i think will require a nude tank underneath, but i think it's adorable. don't be scared away by the review below!
4754;0,0583366954319772;47;Tops;Knits;872;0;4;1;I love this top. the design is flattering and the fabric drapes nicely. the length is perfect and can dress it up and down.
17598;0,0583506682603509;49;Trend;Trend;1137;7;5;1;"I found this at my local store and ended up buying both colors. the fabric is thicker than a t-shirt. these will go with so many things....jeans to dressy skirts. i normally wear a small but ended up buying the medium (2). the small fit me but was a little too short (for reference i am 5'8""). these will be a staple in my wardrobe all year round. love!"
14602;0,0583735321188261;36;Bottoms;Pants;473;0;4;1;These shorts are divine. the fabric is sturdy and there is a weave of sparkle that i did not perceive from the picture.
17734;0,0583933475087792;39;Tops;Fine gauge;895;20;5;1;"Bring back the old retailer timeless pieces! this cardigan is very flattering, the flutter sleeves add a romantic touch to the cardigan. the colors are neutral, and the vine part (black) is like velvety. the fit is super flattering, i originally bought hte xs in the store, but decided to also order the xs petite to compare ( i am 4115 lbs, 5'1.5"" and 30 dd, with 26-27 waist). both fit, but the petite was better fitted on my waist. also, the length would work better on top of dresses. i also tried"
1067;0,0584113772702479;51;Bottoms;Skirts;1008;0;5;1;Ii'm not usually big on lace but this is so unique and versatile that i went for it. looks good dressed up w/a nice top or casual w/a tee. can be worn practically all year. love it!
770;0,0584250476986213;41;Jackets;Outerwear;1123;3;4;1;I was lucky enough to see this in store when it went on sale and although i rarely wear leather/vegan jackets i tried it on. i am torn on sizing i'm normally a m or 8/10 in retailer but the m fit slightly tight in the waist and the l was slightly loose. i ended up with the l in the moss color, since i can layer and don't really want the jacket too cropped. i also saw the brown and tried that on but for me the moss color was much richer.
16292;0,0584375480791909;45;Tops;Blouses;818;2;1;0;This looked like a simple, chic blouse, but the fabric felt cheap to me, like thin lining fabric. the neckline is too deep and wide as well and so not flattering.
15146;0,0585351840108524;37;Jackets;Outerwear;1123;0;5;1;So happy with this jacket! i have looked for what feels like forever for a vegan leather jacket that is (1) long enough in the sleeves and (2) wide enough in the shoulders without being bulky through the body. i found it ran true to size. my usual large for well, xl was a little big. the material is beautiful and soft and the colors are great. i ordered the honey and cognac and love them both.
22337;0,0585652527443148;34;Dresses;Dresses;1078;1;5;1;"This dress is fantastic! it's super flattering and very versatile. for reference, i am 5'4"" and 155 lbs, and usually a size 8 - 10 in retailer dresses. the size medium fit perfectly. highly recommend this item!"
11707;0,0586316592517766;53;Tops;Knits;872;11;5;1;I just purchased this adorable top at my local retailer store, not really expecting to find anything, i saw this one so i tried it on in my usual size small and it fit me perfectly (34d-27-35). i bought the black with the colorful print and think it's even prettier in person. it looks cute with the ties either open or closed and the material is nice and soft. also, the arm holes aren't too large which is always a nice plus:)
5791;0,0586771315780515;54;Dresses;Dresses;1086;2;5;1;"I purchased a large and it fit perfect. i'm a size 12- 36dd. the material is very forgiving and flows over my curves. thick enough that it doesn't need a slip and will stretch to fit size 14 ladies, maybe size 16 too. i'm 5'7"" and the length is great on me with flat sandals. doesn't show my bra either."
14500;0,0587260470492404;41;Dresses;Dresses;1110;3;5;1;"Love this dress! bodice and lace at bottom gives is a cute layered look. there are buttons on the front (see pic), but it does not button up. i'm a bit on the ""hippy"" side....physically hippy, that is...and this dress did a great job of downplaying my hips. ;) i'm 5'4"" and this dress hit just above my knees (a bit longer than on the model in the photo). would look cute with a jean or military jacket! i am wearing a small. 5'4"", 130lbs, 32b chest."
7439;0,0587746376831269;33;Tops;Blouses;829;1;4;1;I read the other reviews that said the shirt ran small but i found that it fit fine and i chose my regular size in maeve. the only issue is that it's baggy around the middle which is a little off and i found that it was a little too short. i gave it four stars because of the print. i chose the cat print and it's just so adorable. i might try to have the shirt taken in at the waist and then it would be perfect.
16588;0,0587871884741289;34;Bottoms;Pants;1053;2;5;1;Saw on my way out of the store and had to try them on. they are very comfortable and surprisingly cute. the jogger style usually doesn't flatter my curvier body but these have a drape to the fabric that made them look so much nicer. i took in two sizes, my usual small and a medium since i just had my second child and still have some post baby weight. i still went with the small after trying on both though. the medium was a bit too big and shapeless. the small was comfortable and looked better. t
1482;0,0589202013262239;49;Intimate;Intimates;248;0;3;1;This is pretty and provides coverage with a bit of support for wearing around the house. i'm a 34b so i ordered the small- it still had room in it so i tightened the straps and used the tightest hooks on the back, and that makes it fit ok. i bought it just to wear at home since i was not expecting a great deal of support or shaping, and while it feels ok it is not super-comfy- it's a bit scratchy around the edges. i was going to buy another color if i loved this, but as it is i will keep the one
21584;0,058938808841345;24;Tops;Knits;869;2;5;1;This top is the perfect staple! the fabric is soft and comfortable. i generally wear medium tops, but the small fits perfectly. took the chance ordering online and i am very happy!
9369;0,058961201665925;35;Dresses;Dresses;1098;0;5;1;I am 5ft 8in and about 140lbs-athletic busty build. i normally wear a size 4-6. i ordered this dress in white in a size 6 and couldn't be more pleased! i actually hopped online today to try to order another in the lilac but they are unfortunately sold out. this dress is exactly as pictured-the upper back is fitted, keeping it from going out too much and looking like a straight up tent. i adore it and hope that they will re-stock it!
9045;0,0590028027886692;53;Bottoms;Pants;481;3;4;1;"So cute and so adorable but too short for my body in size small. i'm going to try a size medium.
fabric is a nice weight cotton. lining is good, sleeves are a not too tight."
11666;0,0590243608406843;25;Tops;Fine gauge;895;3;5;1;I kept going back to this sweater as this goes with so many different bottoms! thank you retailer! i ordered the petite version since i am not as tall as the model so the length is perfect! the speckles of gray are beautiful and would frame any complexion! the fit if flattering with straight pants or short skirts.
9025;0,0590752050346789;63;Dresses;Dresses;1104;0;3;0;The fabric , feel and design of this dress is sooo cute, but so large that sadly, it will need to go back. beautiful and softly flowing design but so full that not flattering.
20040;0,0591052794528877;46;Dresses;Dresses;1097;5;4;1;"This dress was adorable. i found it to be a little too short for my taste- i'm 5'9"", and it hit mid thigh. i think you would probably see my rear if there were the slightest breeze, but it would be perfect on some shorter. embroidery was beautiful, and i loved the collar.  also a little sheer, but with nude colored under garments, it would've been fine. definitely try it out!"
7331;0,0591142532650102;24;Tops;Knits;865;0;5;1;This shirt was very cute. i ordered it as something to be able to wear to class with leggings and it is perfect. the colors are great and the length is very nice. it will be a nice piece to layer with a jacket for the the fall.
19174;0,0591286852738565;57;Tops;Knits;863;0;1;0;I wanted to like this one.. really but it was just plain sloppy looking. i returned it.
1394;;26;Jackets;Outerwear;0;0;5;1;
20668;;39;Tops;Sweaters;6;0;5;1;
7284;;39;Intimate;Swim;24;0;5;1;
1042;;48;Intimate;Swim;31;0;5;1;
22445;;20;Bottoms;Shorts;36;0;5;1;
18336;;64;Intimate;Intimates;38;0;5;1;
2150;;27;Intimate;Intimates;42;0;5;1;
15997;;27;Bottoms;Casual bottoms;54;0;5;1;
8807;;37;Intimate;Layering;61;0;2;0;
18690;;42;Intimate;Layering;61;0;5;1;
6552;;37;Intimate;Sleep;64;0;5;1;
17472;;34;Intimate;Legwear;77;0;5;1;
8271;;64;Intimate;Intimates;92;0;5;1;
16743;;29;Intimate;Sleep;97;0;4;1;
13205;;34;Intimate;Intimates;102;0;5;1;
12324;;55;Intimate;Sleep;116;0;5;1;
22824;;37;Bottoms;Shorts;132;0;5;1;
22984;;51;Bottoms;Shorts;133;0;5;1;
9422;;38;Intimate;Layering;143;0;5;1;
14054;;46;Intimate;Sleep;147;0;5;1;
6557;;44;Intimate;Layering;166;0;5;1;
8772;;61;Intimate;Legwear;169;0;5;1;
12681;;24;Intimate;Legwear;169;0;5;1;
16553;;42;Intimate;Legwear;169;0;5;1;
16919;;38;Intimate;Legwear;169;0;5;1;
18525;;33;Bottoms;Shorts;177;0;5;1;
12059;;40;Intimate;Legwear;188;0;5;1;
2273;;40;Intimate;Lounge;194;0;4;1;
7509;;40;Intimate;Layering;205;0;5;1;
22639;;51;Intimate;Sleep;226;0;2;0;
19854;;31;Intimate;Sleep;231;0;5;1;
7892;;33;Intimate;Swim;234;0;5;1;
520;;43;Intimate;Swim;240;0;4;1;
2169;;50;Intimate;Sleep;244;0;5;1;
10350;;35;Intimate;Swim;252;0;4;1;
2626;;35;Intimate;Swim;254;0;4;1;
22840;;43;Intimate;Lounge;256;0;5;1;
9061;;35;Intimate;Sleep;259;0;1;0;
19300;;56;Intimate;Lounge;260;0;5;1;
901;;45;Intimate;Sleep;267;0;5;1;
2329;;62;Intimate;Lounge;279;0;5;1;
12062;;36;Intimate;Intimates;284;0;1;0;
9390;;35;Intimate;Swim;291;0;4;1;
12246;;27;Intimate;Lounge;300;0;5;1;
15271;;38;Intimate;Swim;302;0;5;1;
