s.no;Random;age;department_name;class_name;clothing_id;alike_feedback_count;rating;recommend_index ;review_text
16866;;34;Intimate;Lounge;498;0;4;1;
13438;;43;Intimate;Sleep;508;0;5;1;
16577;;50;Intimate;Sleep;509;0;5;1;
6516;;30;Intimate;Layering;520;0;5;1;
4143;;35;Intimate;Lounge;539;0;5;1;
4803;;39;Intimate;Swim;544;0;4;1;
22206;;41;Intimate;Layering;547;0;5;1;
3355;;41;Intimate;Layering;558;0;5;1;
19659;;26;Intimate;Layering;574;0;4;1;
425;;39;Bottoms;Shorts;602;0;5;1;
18392;;30;Bottoms;Shorts;602;0;5;1;
1308;;40;Bottoms;Shorts;607;0;3;0;
2096;;28;Intimate;Swim;618;0;5;1;
17529;;28;Intimate;Lounge;622;0;4;1;
18998;;26;Intimate;Lounge;622;0;4;1;
13208;;53;Intimate;Lounge;623;0;4;1;
1098;;37;Intimate;Lounge;663;0;4;1;
23030;;27;Intimate;Lounge;688;0;4;1;
1149;;49;Intimate;Lounge;713;0;5;1;
1697;;40;Intimate;Lounge;715;0;5;1;
8919;;31;Intimate;Lounge;715;0;4;1;
7415;;47;Bottoms;Shorts;717;0;2;0;
21538;;30;Intimate;Lounge;731;0;5;1;
22761;;33;Intimate;Lounge;761;0;5;1;
14159;;35;Intimate;Sleep;786;0;4;1;
8457;;55;Tops;Blouses;815;0;4;1;
20265;;35;Tops;Blouses;815;0;5;1;
22604;;50;Tops;Blouses;818;0;5;1;
6811;;36;Tops;Blouses;819;0;5;1;
8106;;48;Tops;Blouses;819;0;5;1;
10605;;40;Tops;Blouses;819;0;5;1;
17885;;35;Tops;Blouses;819;0;5;1;
22729;;43;Tops;Blouses;819;0;3;0;
2509;;51;Tops;Blouses;820;0;5;1;
4400;;46;Tops;Blouses;820;0;4;1;
6080;;56;Tops;Blouses;820;0;5;1;
12075;;44;Tops;Blouses;820;0;4;1;
13372;;32;Tops;Blouses;820;0;5;1;
17536;;45;Tops;Blouses;820;0;5;1;
19930;;31;Tops;Blouses;820;0;1;0;
21475;;32;Tops;Blouses;820;0;5;1;
21994;;37;Tops;Blouses;820;0;5;1;
1175;;34;Tops;Blouses;822;0;5;1;
3733;;46;Tops;Blouses;822;0;5;1;
5537;;52;Tops;Blouses;822;0;5;1;
14075;;39;Tops;Blouses;823;0;2;0;
14093;;46;Tops;Blouses;823;0;5;1;
19485;;27;Tops;Blouses;823;0;5;1;
13875;;36;Tops;Blouses;824;0;5;1;
14043;;43;Tops;Blouses;824;0;4;1;
15105;;58;Tops;Blouses;824;0;5;1;
20246;;53;Tops;Blouses;824;0;5;1;
21680;;44;Tops;Blouses;824;0;4;1;
21701;;37;Tops;Blouses;824;0;5;1;
5117;;34;Tops;Blouses;825;0;5;1;
10280;;44;Tops;Blouses;825;0;5;1;
13572;;29;Tops;Blouses;825;0;5;1;
15870;;25;Tops;Blouses;825;0;4;1;
14565;;43;Tops;Blouses;826;0;4;1;
124;;39;Tops;Blouses;828;0;5;1;
1481;;46;Tops;Blouses;828;0;5;1;
1949;;37;Tops;Blouses;828;0;5;1;
2556;;36;Tops;Blouses;828;0;5;1;
4279;;46;Tops;Blouses;828;0;5;1;
7497;;38;Tops;Blouses;828;0;5;1;
7948;;53;Tops;Blouses;828;0;5;1;
9451;;25;Tops;Blouses;828;0;4;1;
10591;;57;Tops;Blouses;828;0;4;1;
15701;;40;Tops;Blouses;828;0;5;1;
15939;;25;Tops;Blouses;828;0;5;1;
19490;;65;Tops;Blouses;828;0;5;1;
4219;;44;Tops;Blouses;829;0;3;0;
4509;;32;Tops;Blouses;829;0;5;1;
4898;;32;Tops;Blouses;829;0;3;0;
6565;;33;Tops;Blouses;829;0;5;1;
7321;;66;Tops;Blouses;829;0;5;1;
11217;;33;Tops;Blouses;829;0;5;1;
14493;;36;Tops;Blouses;829;0;4;1;
15398;;46;Tops;Blouses;829;0;5;1;
15781;;32;Tops;Blouses;829;0;4;1;
17214;;68;Tops;Blouses;829;0;5;1;
18126;;66;Tops;Blouses;829;0;5;1;
19299;;35;Tops;Blouses;829;0;3;0;
20130;;43;Tops;Blouses;829;0;5;1;
21126;;57;Tops;Blouses;829;0;5;1;
21299;;40;Tops;Blouses;829;0;5;1;
4544;;38;Tops;Blouses;830;0;3;0;
7947;;64;Tops;Blouses;830;0;1;1;
13646;;41;Tops;Blouses;830;0;5;1;
15659;;53;Tops;Blouses;830;0;5;1;
15893;;64;Tops;Blouses;830;0;5;1;
17223;;51;Tops;Blouses;830;0;4;1;
17516;;47;Tops;Blouses;830;0;4;1;
8933;;46;Tops;Blouses;831;0;4;1;
9885;;37;Tops;Blouses;831;0;5;1;
16116;;34;Tops;Blouses;831;0;5;1;
22721;;55;Tops;Blouses;831;0;4;1;
22790;;38;Tops;Blouses;831;0;5;1;
23065;;27;Tops;Blouses;831;0;3;1;
5178;;42;Tops;Blouses;833;0;4;1;
5192;;36;Tops;Blouses;833;0;3;0;
11426;;57;Tops;Blouses;833;0;4;1;
15695;;65;Tops;Blouses;833;0;1;0;
18710;;53;Tops;Blouses;833;0;5;1;
4611;;70;Tops;Blouses;834;0;5;1;
9647;;26;Tops;Blouses;834;0;5;1;
11792;;52;Tops;Blouses;834;0;5;1;
18009;;43;Tops;Blouses;834;0;5;1;
19053;;70;Tops;Blouses;834;0;5;1;
22946;;42;Tops;Blouses;834;0;5;1;
22993;;55;Tops;Blouses;834;0;5;1;
2909;;68;Tops;Blouses;835;0;3;1;
19400;;37;Tops;Blouses;835;0;5;1;
2587;;33;Tops;Blouses;836;0;4;1;
4171;;65;Tops;Blouses;836;0;5;1;
9908;;32;Tops;Blouses;836;0;5;1;
10548;;54;Tops;Blouses;836;0;5;1;
12934;;68;Tops;Blouses;836;0;4;1;
15156;;52;Tops;Blouses;836;0;3;1;
20947;;36;Tops;Blouses;836;0;5;1;
23331;;55;Tops;Blouses;836;0;1;0;
15990;;44;Tops;Blouses;839;0;5;1;
3026;;38;Tops;Blouses;840;0;5;1;
10254;;40;Tops;Blouses;848;0;4;1;
1164;;34;Tops;Blouses;850;0;5;1;
1239;;25;Tops;Blouses;850;0;5;1;
2101;;59;Tops;Blouses;850;0;5;1;
2260;;33;Tops;Blouses;850;0;4;1;
3905;;37;Tops;Blouses;850;0;5;1;
3906;;55;Tops;Blouses;850;0;4;1;
5097;;39;Tops;Blouses;850;0;5;1;
5835;;37;Tops;Blouses;850;0;5;1;
8116;;36;Tops;Blouses;850;0;5;1;
8497;;37;Tops;Blouses;850;0;5;1;
11024;;49;Tops;Blouses;850;0;4;1;
11595;;47;Tops;Blouses;850;0;5;1;
12272;;42;Tops;Blouses;850;0;4;1;
18304;;57;Tops;Blouses;850;0;5;1;
10848;;50;Tops;Blouses;852;0;3;0;
2685;;36;Tops;Knits;854;0;5;1;
4732;;34;Tops;Knits;854;0;5;1;
5406;;52;Tops;Knits;854;0;5;1;
6841;;37;Tops;Knits;854;0;4;1;
7103;;27;Tops;Knits;854;0;4;1;
20254;;39;Tops;Knits;854;0;4;1;
23276;;61;Tops;Knits;854;0;4;1;
2949;;22;Tops;Knits;857;0;5;1;
5642;;42;Tops;Knits;857;0;4;1;
7587;;36;Tops;Knits;857;0;5;1;
9559;;35;Tops;Knits;857;0;4;1;
20432;;36;Tops;Knits;857;0;5;1;
17811;;45;Tops;Knits;859;0;5;1;
4855;;63;Tops;Knits;860;0;1;0;
7181;;42;Tops;Knits;860;0;4;1;
8784;;42;Tops;Knits;860;0;5;1;
9332;;28;Tops;Knits;860;0;5;1;
10704;;39;Tops;Knits;860;0;5;1;
11881;;39;Tops;Knits;860;0;5;1;
12588;;38;Tops;Knits;860;0;4;1;
14190;;30;Tops;Knits;860;0;5;1;
15506;;33;Tops;Knits;860;0;5;1;
19322;;57;Tops;Knits;860;0;5;1;
19469;;46;Tops;Knits;860;0;5;1;
22087;;46;Tops;Knits;860;0;5;1;
2091;;41;Tops;Knits;861;0;5;1;
2352;;23;Tops;Knits;861;0;5;1;
4553;;37;Tops;Knits;861;0;5;1;
8920;;35;Tops;Knits;861;0;4;1;
10056;;30;Tops;Knits;861;0;4;1;
11581;;31;Tops;Knits;861;0;4;1;
12547;;53;Tops;Knits;861;0;5;1;
13302;;34;Tops;Knits;861;0;5;1;
13368;;45;Tops;Knits;861;0;4;1;
13793;;44;Tops;Knits;861;0;4;1;
18100;;60;Tops;Knits;861;0;5;1;
18611;;34;Tops;Knits;861;0;5;1;
20885;;47;Tops;Knits;861;0;5;1;
22497;;34;Tops;Knits;861;0;5;1;
22957;;28;Tops;Knits;861;0;3;1;
23463;;33;Tops;Knits;861;0;5;1;
368;;42;Tops;Knits;862;0;5;1;
1225;;35;Tops;Knits;862;0;5;1;
1640;;52;Tops;Knits;862;0;5;1;
1955;;42;Tops;Knits;862;0;5;1;
4069;;63;Tops;Knits;862;0;3;0;
5257;;35;Tops;Knits;862;0;4;1;
5660;;28;Tops;Knits;862;0;5;1;
6818;;35;Tops;Knits;862;0;4;1;
7006;;37;Tops;Knits;862;0;5;1;
8571;;45;Tops;Knits;862;0;5;1;
9089;;32;Tops;Knits;862;0;5;1;
9656;;51;Tops;Knits;862;0;5;1;
11117;;48;Tops;Knits;862;0;5;1;
12674;;49;Tops;Knits;862;0;4;1;
13443;;35;Tops;Knits;862;0;5;1;
13902;;39;Tops;Knits;862;0;3;1;
14109;;30;Tops;Knits;862;0;5;1;
15088;;48;Tops;Knits;862;0;5;1;
16573;;38;Tops;Knits;862;0;5;1;
16890;;44;Tops;Knits;862;0;4;1;
17835;;30;Tops;Knits;862;0;5;1;
18789;;62;Tops;Knits;862;0;5;1;
18861;;60;Tops;Knits;862;0;3;0;
20437;;61;Tops;Knits;862;0;4;1;
22144;;40;Tops;Knits;862;0;5;1;
22438;;37;Tops;Knits;862;0;1;0;
22865;;33;Tops;Knits;862;0;4;1;
23048;;38;Tops;Knits;862;0;5;1;
131;;54;Tops;Knits;863;0;5;1;
790;;68;Tops;Knits;863;0;5;1;
1862;;38;Tops;Knits;863;0;5;1;
2154;;39;Tops;Knits;863;0;5;1;
3725;;59;Tops;Knits;863;0;5;1;
11043;;52;Tops;Knits;863;0;5;1;
14654;;51;Tops;Knits;863;0;5;1;
16634;;53;Tops;Knits;863;0;4;1;
17574;;57;Tops;Knits;863;0;1;0;
18716;;24;Tops;Knits;863;0;4;1;
19556;;36;Tops;Knits;863;0;5;1;
19794;;34;Tops;Knits;863;0;4;1;
20955;;45;Tops;Knits;863;0;5;1;
21855;;57;Tops;Knits;863;0;4;1;
22055;;39;Tops;Knits;863;0;5;1;
1515;;37;Tops;Knits;864;0;5;1;
2773;;34;Tops;Knits;864;0;5;1;
10045;;39;Tops;Knits;864;0;5;1;
20607;;53;Tops;Knits;864;0;5;1;
373;;52;Tops;Knits;865;0;5;1;
5172;;42;Tops;Knits;865;0;4;1;
10865;;46;Tops;Knits;865;0;5;1;
11380;;40;Tops;Knits;865;0;5;1;
13788;;57;Tops;Knits;865;0;5;1;
19440;;30;Tops;Knits;865;0;2;0;
21534;;26;Tops;Knits;865;0;5;1;
4415;;48;Tops;Knits;866;0;5;1;
8806;;21;Tops;Knits;866;0;4;1;
11062;;47;Tops;Knits;866;0;4;1;
16097;;33;Tops;Knits;866;0;4;1;
17804;;36;Tops;Knits;866;0;5;1;
18450;;30;Tops;Knits;866;0;4;1;
21893;;40;Tops;Knits;866;0;5;1;
1268;;38;Tops;Knits;867;0;3;0;
2002;;44;Tops;Knits;867;0;5;1;
3694;;37;Tops;Knits;867;0;4;1;
5099;;36;Tops;Knits;867;0;5;1;
5864;;53;Tops;Knits;867;0;5;0;
6118;;25;Tops;Knits;867;0;4;1;
7170;;41;Tops;Knits;867;0;5;1;
9400;;34;Tops;Knits;867;0;5;1;
9883;;71;Tops;Knits;867;0;4;1;
12080;;39;Tops;Knits;867;0;5;1;
12851;;43;Tops;Knits;867;0;5;1;
19313;;47;Tops;Knits;867;0;5;1;
19665;;25;Tops;Knits;867;0;4;1;
20367;;34;Tops;Knits;867;0;5;1;
20752;;39;Tops;Knits;867;0;4;1;
21410;;50;Tops;Knits;867;0;5;1;
21803;;37;Tops;Knits;867;0;4;1;
23086;;64;Tops;Knits;867;0;5;1;
424;;67;Tops;Knits;868;0;5;1;
1867;;35;Tops;Knits;868;0;5;1;
2896;;34;Tops;Knits;868;0;3;1;
3064;;40;Tops;Knits;868;0;5;1;
4570;;61;Tops;Knits;868;0;5;1;
7902;;40;Tops;Knits;868;0;4;1;
11257;;42;Tops;Knits;868;0;5;1;
11858;;36;Tops;Knits;868;0;3;1;
12491;;70;Tops;Knits;868;0;5;1;
12539;;30;Tops;Knits;868;0;5;1;
13039;;41;Tops;Knits;868;0;4;1;
13693;;35;Tops;Knits;868;0;4;1;
14796;;44;Tops;Knits;868;0;5;1;
17825;;52;Tops;Knits;868;0;4;1;
19102;;60;Tops;Knits;868;0;4;1;
19634;;61;Tops;Knits;868;0;5;1;
7410;;32;Tops;Knits;869;0;5;1;
14593;;35;Tops;Knits;869;0;5;1;
16943;;42;Tops;Knits;869;0;5;1;
20200;;36;Tops;Knits;869;0;5;1;
8437;;51;Tops;Knits;870;0;5;1;
18577;;30;Tops;Knits;870;0;5;1;
1499;;49;Tops;Knits;871;0;5;1;
5413;;34;Tops;Knits;871;0;4;1;
8640;;70;Tops;Knits;871;0;2;0;
22522;;50;Tops;Knits;871;0;2;0;
2285;;47;Tops;Knits;872;0;5;1;
2460;;36;Tops;Knits;872;0;5;1;
3847;;65;Tops;Knits;872;0;5;1;
4166;;41;Tops;Knits;872;0;4;1;
5754;;52;Tops;Knits;872;0;4;1;
6858;;45;Tops;Knits;872;0;5;1;
6882;;28;Tops;Knits;872;0;5;1;
8105;;67;Tops;Knits;872;0;4;1;
8347;;26;Tops;Knits;872;0;3;0;
8528;;45;Tops;Knits;872;0;5;1;
11010;;37;Tops;Knits;872;0;5;1;
12283;;42;Tops;Knits;872;0;5;1;
12635;;47;Tops;Knits;872;0;5;1;
13959;;27;Tops;Knits;872;0;5;1;
16420;;23;Tops;Knits;872;0;5;1;
17476;;68;Tops;Knits;872;0;5;1;
19328;;36;Tops;Knits;872;0;5;1;
19384;;42;Tops;Knits;872;0;4;1;
19493;;29;Tops;Knits;872;0;5;1;
20285;;28;Tops;Knits;872;0;4;1;
21028;;63;Tops;Knits;872;0;5;1;
21158;;37;Tops;Knits;872;0;4;1;
22175;;52;Tops;Knits;872;0;5;1;
22890;;26;Tops;Knits;872;0;4;1;
23018;;46;Tops;Knits;872;0;4;1;
23139;;40;Tops;Knits;872;0;5;1;
1137;;55;Tops;Knits;873;0;5;1;
1373;;35;Tops;Knits;873;0;3;1;
1544;;54;Tops;Knits;873;0;5;1;
2007;;21;Tops;Knits;873;0;5;1;
4765;;41;Tops;Knits;873;0;4;1;
6705;;33;Tops;Knits;873;0;5;1;
8393;;31;Tops;Knits;873;0;5;1;
13146;;24;Tops;Knits;873;0;1;0;
13337;;47;Tops;Knits;873;0;5;1;
14181;;39;Tops;Knits;873;0;5;1;
17207;;46;Tops;Knits;873;0;5;1;
17217;;47;Tops;Knits;873;0;4;1;
17899;;36;Tops;Knits;873;0;5;1;
19653;;49;Tops;Knits;873;0;5;1;
20604;;52;Tops;Knits;873;0;5;1;
4925;;28;Tops;Knits;876;0;5;1;
9334;;34;Tops;Knits;876;0;5;1;
10038;;37;Tops;Knits;876;0;5;1;
10631;;27;Tops;Knits;876;0;2;0;
16818;;33;Tops;Knits;876;0;4;1;
17605;;27;Tops;Knits;877;0;5;1;
22448;;45;Tops;Knits;877;0;5;1;
3436;;34;Tops;Knits;878;0;5;1;
8845;;63;Tops;Knits;878;0;4;1;
2430;;39;Tops;Knits;879;0;3;0;
17713;;25;Tops;Knits;879;0;4;1;
18046;;36;Tops;Knits;879;0;5;1;
2057;;37;Tops;Knits;880;0;5;1;
16249;;38;Tops;Knits;880;0;4;1;
5182;;41;Tops;Knits;881;0;5;1;
5728;;60;Tops;Knits;881;0;5;1;
12901;;62;Tops;Knits;882;0;5;1;
1741;;40;Tops;Knits;883;0;4;1;
2110;;32;Tops;Knits;883;0;4;1;
4914;;36;Tops;Knits;883;0;4;1;
11212;;45;Tops;Knits;883;0;4;1;
13394;;32;Tops;Knits;883;0;5;1;
2228;;45;Tops;Knits;886;0;5;1;
6868;;58;Tops;Knits;886;0;5;1;
7704;;55;Tops;Knits;886;0;5;1;
11689;;33;Tops;Knits;886;0;5;1;
14346;;31;Tops;Knits;886;0;5;1;
17390;;47;Tops;Knits;886;0;5;1;
14202;;46;Tops;Knits;888;0;3;0;
13734;;43;Tops;Fine gauge;890;0;5;1;
302;;36;Tops;Fine gauge;895;0;5;1;
584;;36;Tops;Fine gauge;895;0;5;1;
1814;;44;Tops;Fine gauge;895;0;5;1;
2136;;46;Tops;Fine gauge;895;0;5;1;
2691;;34;Tops;Fine gauge;895;0;5;1;
3787;;36;Tops;Fine gauge;895;0;5;1;
4833;;56;Tops;Fine gauge;895;0;5;1;
5812;;24;Tops;Fine gauge;895;0;5;1;
6211;;35;Tops;Fine gauge;895;0;2;0;
7428;;39;Tops;Fine gauge;895;0;5;1;
10540;;38;Tops;Fine gauge;895;0;5;1;
11170;;72;Tops;Fine gauge;895;0;5;1;
11716;;48;Tops;Fine gauge;895;0;5;1;
13373;;34;Tops;Fine gauge;895;0;5;1;
14193;;31;Tops;Fine gauge;895;0;5;1;
14506;;46;Tops;Fine gauge;895;0;5;1;
17433;;42;Tops;Fine gauge;895;0;5;1;
17438;;53;Tops;Fine gauge;895;0;5;1;
21647;;47;Tops;Fine gauge;895;0;5;1;
21812;;39;Tops;Fine gauge;895;0;5;1;
18891;;48;Tops;Fine gauge;898;0;5;1;
22048;;22;Tops;Fine gauge;898;0;5;1;
573;;33;Tops;Fine gauge;899;0;5;1;
2647;;36;Tops;Fine gauge;902;0;5;1;
11264;;62;Tops;Fine gauge;902;0;5;1;
8249;;28;Tops;Fine gauge;903;0;5;1;
15979;;20;Tops;Fine gauge;903;0;5;1;
20620;;35;Tops;Fine gauge;903;0;5;1;
11141;;37;Tops;Fine gauge;906;0;5;1;
14220;;41;Tops;Fine gauge;906;0;5;1;
21775;;39;Tops;Fine gauge;906;0;4;1;
1896;;67;Tops;Fine gauge;907;0;5;1;
2789;;64;Tops;Fine gauge;907;0;5;1;
17717;;45;Tops;Fine gauge;907;0;5;1;
20981;;49;Tops;Fine gauge;907;0;3;0;
21072;;39;Tops;Fine gauge;907;0;5;1;
12370;;30;Tops;Fine gauge;909;0;5;1;
21221;;32;Tops;Fine gauge;912;0;5;1;
22888;;49;Tops;Fine gauge;912;0;5;1;
8871;;37;Tops;Fine gauge;916;0;5;1;
19330;;27;Tops;Sweaters;921;0;5;1;
4580;;48;Tops;Sweaters;927;0;5;1;
9625;;46;Tops;Sweaters;927;0;4;1;
9965;;39;Tops;Sweaters;927;0;4;1;
12884;;40;Tops;Sweaters;927;0;5;1;
13052;;60;Tops;Sweaters;927;0;5;1;
16383;;44;Tops;Sweaters;927;0;1;0;
18485;;37;Tops;Sweaters;927;0;2;0;
19432;;35;Tops;Sweaters;929;0;5;1;
15766;;43;Tops;Sweaters;933;0;5;1;
577;;28;Tops;Sweaters;936;0;4;1;
3487;;37;Tops;Sweaters;936;0;4;1;
7515;;31;Tops;Sweaters;936;0;5;1;
8931;;53;Tops;Sweaters;936;0;5;1;
15958;;34;Tops;Sweaters;936;0;5;1;
16176;;57;Tops;Sweaters;936;0;5;1;
18642;;49;Tops;Sweaters;936;0;5;1;
21960;;44;Tops;Sweaters;936;0;5;1;
22603;;37;Tops;Sweaters;936;0;5;1;
22677;;61;Tops;Sweaters;936;0;5;1;
3909;;43;Tops;Sweaters;937;0;5;1;
12196;;32;Tops;Sweaters;937;0;3;1;
17338;;37;Tops;Sweaters;937;0;5;1;
22022;;48;Tops;Sweaters;937;0;5;1;
2064;;43;Tops;Sweaters;939;0;5;1;
2165;;42;Tops;Sweaters;939;0;5;1;
12435;;36;Tops;Sweaters;939;0;5;1;
935;;36;Tops;Sweaters;940;0;5;1;
11511;;46;Tops;Sweaters;940;0;5;1;
13121;;40;Tops;Sweaters;940;0;5;1;
23259;;53;Tops;Sweaters;940;0;5;1;
19990;;35;Tops;Sweaters;941;0;4;1;
21574;;45;Tops;Sweaters;941;0;5;1;
14845;;49;Tops;Sweaters;942;0;5;1;
10032;;75;Tops;Sweaters;943;0;3;0;
14134;;32;Tops;Sweaters;944;0;5;1;
3689;;48;Tops;Sweaters;945;0;2;0;
10417;;31;Tops;Sweaters;945;0;4;1;
11768;;26;Tops;Sweaters;945;0;5;1;
17551;;32;Tops;Sweaters;945;0;4;1;
22682;;35;Tops;Sweaters;945;0;5;1;
17296;;52;Tops;Sweaters;947;0;5;1;
19803;;43;Tops;Sweaters;949;0;2;0;
22746;;35;Tops;Sweaters;949;0;5;1;
20320;;38;Tops;Sweaters;950;0;4;1;
7299;;39;Tops;Sweaters;954;0;5;1;
10061;;25;Tops;Sweaters;954;0;5;1;
6150;;21;Jackets;Jackets;961;0;5;1;
4910;;30;Jackets;Jackets;964;0;5;1;
7568;;53;Jackets;Jackets;964;0;3;0;
15031;;32;Jackets;Jackets;964;0;1;0;
22414;;25;Jackets;Jackets;964;0;5;1;
19166;;37;Jackets;Jackets;966;0;5;1;
11608;;32;Jackets;Jackets;967;0;5;1;
4072;;28;Jackets;Jackets;974;0;5;1;
3912;;53;Jackets;Jackets;975;0;4;1;
11656;;22;Jackets;Jackets;975;0;5;1;
13056;;35;Jackets;Jackets;975;0;5;1;
2903;;31;Jackets;Jackets;984;0;5;1;
11566;;43;Jackets;Jackets;984;0;4;1;
12179;;34;Jackets;Jackets;984;0;4;1;
13694;;48;Jackets;Jackets;984;0;4;1;
15172;;33;Jackets;Jackets;984;0;5;1;
16607;;53;Jackets;Jackets;984;0;5;1;
22345;;28;Jackets;Jackets;984;0;5;1;
23032;;21;Jackets;Jackets;984;0;5;1;
23370;;56;Jackets;Jackets;984;0;5;1;
21612;;39;Jackets;Jackets;986;0;5;1;
16433;;41;Bottoms;Skirts;992;0;4;1;
17877;;50;Bottoms;Skirts;992;0;5;1;
4834;;32;Bottoms;Skirts;993;0;4;1;
8559;;35;Bottoms;Skirts;993;0;5;1;
19829;;34;Bottoms;Skirts;993;0;4;1;
20260;;49;Bottoms;Skirts;993;0;5;1;
21509;;35;Bottoms;Skirts;993;0;3;0;
2677;;35;Bottoms;Skirts;994;0;5;1;
8912;;57;Bottoms;Skirts;994;0;5;1;
13032;;35;Bottoms;Skirts;995;0;3;0;
13542;;48;Bottoms;Skirts;995;0;5;1;
2639;;32;Bottoms;Skirts;996;0;5;1;
18743;;31;Bottoms;Skirts;996;0;5;1;
20519;;52;Bottoms;Skirts;996;0;5;1;
13826;;52;Bottoms;Skirts;997;0;4;1;
3949;;43;Bottoms;Skirts;999;0;4;1;
6093;;33;Bottoms;Skirts;999;0;5;1;
524;;34;Bottoms;Skirts;1001;0;4;1;
4392;;22;Bottoms;Skirts;1001;0;5;1;
10779;;33;Bottoms;Skirts;1001;0;5;1;
23094;;32;Bottoms;Skirts;1001;0;5;1;
3692;;91;Bottoms;Skirts;1002;0;5;1;
930;;32;Bottoms;Skirts;1004;0;5;1;
6528;;41;Bottoms;Skirts;1004;0;5;1;
16612;;50;Bottoms;Skirts;1004;0;5;1;
13484;;56;Bottoms;Skirts;1007;0;5;1;
826;;53;Bottoms;Skirts;1008;0;3;1;
2680;;39;Bottoms;Skirts;1008;0;3;0;
4577;;35;Bottoms;Skirts;1008;0;5;1;
10303;;31;Bottoms;Skirts;1008;0;5;1;
16302;;28;Bottoms;Skirts;1008;0;5;1;
16978;;24;Bottoms;Skirts;1008;0;5;1;
4161;;52;Bottoms;Skirts;1009;0;5;1;
4688;;28;Bottoms;Skirts;1009;0;4;1;
5068;;56;Bottoms;Skirts;1009;0;5;1;
10000;;27;Bottoms;Skirts;1009;0;5;1;
12415;;45;Bottoms;Skirts;1009;0;5;1;
13500;;32;Bottoms;Skirts;1009;0;5;1;
3833;;31;Bottoms;Skirts;1011;0;4;1;
6243;;40;Bottoms;Skirts;1015;0;5;1;
8143;;52;Bottoms;Skirts;1015;0;5;1;
21001;;30;Bottoms;Skirts;1020;0;4;1;
536;;34;Bottoms;Jeans;1022;0;5;1;
2455;;41;Bottoms;Jeans;1022;0;5;1;
3782;;57;Bottoms;Jeans;1022;0;5;1;
8687;;37;Bottoms;Jeans;1022;0;5;1;
10546;;40;Bottoms;Jeans;1022;0;5;1;
14057;;35;Bottoms;Jeans;1022;0;4;1;
15104;;38;Bottoms;Jeans;1022;0;4;1;
20238;;31;Bottoms;Jeans;1022;0;5;1;
20391;;49;Bottoms;Jeans;1022;0;5;1;
21162;;33;Bottoms;Jeans;1022;0;5;1;
8281;;36;Bottoms;Jeans;1024;0;5;1;
15299;;52;Bottoms;Jeans;1024;0;5;1;
15426;;29;Bottoms;Jeans;1024;0;3;1;
19810;;39;Bottoms;Jeans;1024;0;5;1;
259;;38;Bottoms;Jeans;1025;0;5;1;
2864;;48;Bottoms;Jeans;1025;0;5;1;
3555;;49;Bottoms;Jeans;1025;0;5;1;
16935;;44;Bottoms;Jeans;1025;0;5;1;
19004;;41;Bottoms;Jeans;1025;0;5;1;
20507;;24;Bottoms;Jeans;1025;0;5;1;
18491;;47;Bottoms;Jeans;1026;0;5;1;
3047;;24;Bottoms;Jeans;1028;0;5;1;
14469;;48;Bottoms;Jeans;1028;0;5;1;
7728;;35;Bottoms;Jeans;1029;0;5;1;
11319;;28;Bottoms;Jeans;1030;0;5;1;
17813;;53;Bottoms;Jeans;1030;0;5;1;
22335;;47;Bottoms;Jeans;1030;0;3;1;
97;;53;Bottoms;Jeans;1033;0;5;1;
3419;;50;Bottoms;Jeans;1033;0;5;1;
9744;;55;Bottoms;Jeans;1033;0;5;1;
13978;;37;Bottoms;Jeans;1033;0;3;0;
14053;;56;Bottoms;Jeans;1033;0;5;1;
14470;;71;Bottoms;Jeans;1033;0;5;1;
17787;;40;Bottoms;Jeans;1033;0;5;1;
18616;;40;Bottoms;Jeans;1033;0;5;1;
10328;;36;Bottoms;Jeans;1035;0;5;1;
14365;;52;Bottoms;Jeans;1035;0;5;1;
14813;;38;Bottoms;Jeans;1035;0;4;1;
87;;38;Bottoms;Jeans;1037;0;3;0;
173;;42;Bottoms;Jeans;1037;0;5;1;
4322;;41;Bottoms;Jeans;1037;0;3;0;
4014;;41;Bottoms;Jeans;1038;0;5;1;
10132;;42;Bottoms;Jeans;1038;0;5;1;
6001;;32;Bottoms;Pants;1042;0;3;0;
11073;;34;Bottoms;Pants;1042;0;5;1;
8133;;35;Bottoms;Pants;1047;0;5;1;
3124;;36;Bottoms;Pants;1049;0;5;1;
20306;;41;Bottoms;Pants;1050;0;4;1;
20915;;44;Bottoms;Pants;1052;0;5;1;
5183;;49;Bottoms;Pants;1053;0;5;1;
6317;;29;Bottoms;Pants;1053;0;3;0;
10757;;44;Bottoms;Pants;1053;0;5;1;
12621;;35;Bottoms;Pants;1053;0;4;1;
209;;29;Bottoms;Pants;1054;0;1;0;
8395;;40;Bottoms;Pants;1054;0;3;0;
19596;;47;Bottoms;Pants;1054;0;5;1;
20787;;33;Bottoms;Pants;1054;0;4;0;
3941;;29;Bottoms;Pants;1055;0;5;1;
1583;;55;Bottoms;Pants;1056;0;5;1;
4575;;45;Bottoms;Pants;1056;0;5;1;
5926;;56;Bottoms;Pants;1056;0;5;1;
10767;;37;Bottoms;Pants;1056;0;2;0;
13072;;59;Bottoms;Pants;1056;0;5;1;
14384;;28;Bottoms;Pants;1056;0;5;1;
20461;;40;Bottoms;Pants;1056;0;5;1;
2961;;25;Bottoms;Pants;1059;0;4;1;
